conversation_id,transcript
e412e53a-faf2-42fd-8993-ac06b93e83b0,"Good morning. This is. I'm calling you from Cred on a recorded line. Am I speaking to जी? you for confirming your name  actually I was having a word with you. I'm calling you from the credit on a recorded line. I was having a word with you and suddenly the call got disconnected I'm sorry for reason we are calling you back. Is this the right time to talk to you? Thank you. So विशाल जी   inform you that when I'm checking the details I can see that your purchase is policy which is from ICICI Lombard and this policy is going to  it's already been renewed and it's already been issued also but the policy is going to start from first of December #### which is valid till  of November ###. and that  reason you are not able to view the details in the Cred application. So I like to inform you that from the date it is going to start from the same date you are able to view the details. also like to inform you, you just need to log in to the credit application go to the credit garage section and select the vehicle then go to the view  go to the insurance section from the view policy details you can view the details of the policy you have purchased Even also from the view policy document you can easily download the policy copy and you can download the  download the policy copy by getting the share option. Once you share the policy document, you will be able to download the policy also. I got it. I got it. I got it. I got it already हां, yes sir just during talking with you. I got the policy. It's ok. Thank you. Welcome. Is is  everything  check is everything completed or anything pending from my side. No, the thing is pending from your side because the  and everything has been completed that reason the policy got issue to Ok.  Yes, I got the policy already from there only. new policy and then I got policy  through   I just expect WhatsApp and  get the policy It's ok thank Is there anything else I can help you? No, it's ok. Thank before we end this call, may I request you to share your valuable feedback on the basis of conversation it will be just taking a few seconds of time. Ok. Awesome, I will be transferring call to the feedback IVR where you can rate the conversation between 1 to 5.  1 being 4 and 5 being excellent. you for choosing Cred. Have a great day. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number on your dial pack to है. We won't able to register any input. You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you and have a good day."
e453fb0f-afd4-4867-bb48-37b945942148,"nan Good morning. My name is ज्योति I'm here to assist you today. Am I talking to भानु? प्रकाश? Yeah, hi so I initially made a payment from my credit card amount Your voice is not audible Your voice is not audible. Am I am I audible? Yes yes you are audible. Yeah. So I initially made the payment from my credit card. amount got debited but in credit it shows the transaction was failed but now I think it is reflecting. So again now it is reflecting. Yeah, to my card the amount got reflected So now the payment is successful. Yeah, it is successful. Ok. So you so your concern is that you made a payment of 26 87 rupees Yes correct. towards ICICI bank ending with digit ### And for that you have used credit balance of rupees and the total amount paid is 48 You did the payment on seventh of October and your due date was on eighth of October. Yeah, correct correct. and the status of your payment is successful. I would like to inform you that the status is successful that means the payment has reached to your bank. Yes yes. I just have  5 minutes are there actually. Ok. So you can you elaborate me your concern? No no no, I don't have any concern when I placed the request for the call at that point of time the transaction was failed. But just 5 minutes earlier it got success Ok. Is there anything else regarding credit that I can help you No no no issue issue is resolved, no. Thank Ok before we end this call, may I request for your valuable feedback based on our conversation? Yeah yeah For that I will transfer your call to the feedback IVR and you have to rate us between 1 and 5 for 1 being poor and 5 being excellent. Thank you for choosing Cred. Have a nice day ahead. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number. You have just helped us improve the credit experience for all our members."
e4758be3-8abf-4c31-a449-06a1cc707df9,"Good morning. nan Good morning. My name is जी. I have I am here to assist you today. Am I talking to अनुभव कुलदीप? हां yes. Thank you for confirming your name अनूप. So can you please elaborate me your concern? Actually ma'am मैंने तीन October को BB card की payment की थी account से भी deduct हो गई थी और CRED में भी successful show कर रहा nan लेकिन अभी तक मेरे भी  भी card में payment reflect नहीं और अभी  अभी मैं bank से बात की थी तो वह कह रहे थे कि अभी आपकी ऐसी कोई payment नहीं आई आप निश्चिंत रहिए जैसा कि मैं देख पा रही हूं आपने आठ हज़ार बयालीस रुपए तेईस पैसे की payment की थी towards bank of broad  जी जिसकी last के digit है ### बड़ा right. इसमें हमने credit balance आपने credit balance use किया था 33 rupees हां. और आपने जो total amount pay किया है वह है ###. पैसे. आपने यह payment तीन October को किया है और आपकी due date जो है वह है बीस October की Don't worry हमारी side से जो payment का status है वह successful दिखा रहा है. ऐसे मैं हमेशा दो ही scenario होते हैं  तो आपकी payment जो है वह आपके bank of बढ़ता तक पहुंच जाएगी. नहीं तो वह return होगी आपके account में वापस आ जाएगी कि आपने इसके लिए जी क्या आपने आपने  payment करने के लिए UPI का use किया जी. यह कब तक रहेगा हां UPI का use किया जी इसके लिए आपको दो से तीन working days का time लग सकता है. अगर तब भी आपको कोई update नहीं मिलता है हमारी side से या bank के side से तो आप दुबारा हमसे contact कर सकते कितना time जी दो से तीन दिन का समय लगेगा इसके Ok. क्या मैं credit से संबंधित आपकी कोई और सहायता कर सकती हूं? No, thank you. इसलिए मुझे तो कुछ नहीं करना रहेगा. नहीं आपको कुछ नहीं करना है आपको आपको इतना time frame का wait करना है जो दो से तीन दिन का समय होता है यह maximum time frame होता है. हो सकता है आपकी payment आ आ जाए या कल आ जाए ऐसा भी होता है लेकिन हम लोग हम हम जो time frame लेकर चलता है वह है दो से तीन दिन का maximum time frame. अगर इस beach आपके transaction successful हो जाती है तो आपको update मिल जाएगा आपके WhatsApp पर नहीं तो फिर आपके SMS notification पर अगर फिर भी आपको कोई update नहीं मिलता है तो आप फिर हमारी team आप वापस से  call  back request raise कर सकते हैं और आपके issue को resolve करके हमें खुशी. ठीक है ma'am. Ok, thank you. क्या मैं आपकी कैसे संबंधित और कोई सहायता कर सकती हूं? No. Thank इस call को end करने से पहले क्या मैं आप हमारी बातचीत के आधार पर आप छोटे से feedback की request कर सकती हूं इसमें बस कुछ समय लगेगा. For that मैं आपकी call को feedback IVR पर transfer करूंगी जहां पर आपको हमारी call को एक से पांच के beach में rate करना होगा जहां एक सबसे कम और पांच सबसे अधिक. Credit को choose करने के लिए धन्यवाद. आपका दिन शुभ हो. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please, you have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns."
e484702a-8693-4a84-82fb-6058b0597cd9,"Good morning. This is   today. Am I speaking with मेरा? Yes ma'am. Thank you for confirming. I see is in regards to your credit cash. Yes ma'am. Can you please elaborate the concern so that I can help you with that? Yes. can you talk in हिंदी? ज़रूर Ma'am मुझे credit cash related बात करनी थी मुझे video KYC में issue हो रहा जब भी मैं video KYC कर रहा हूं. हां उन्हें problem यह  और यह है कि मेरा PAN card उन्हें blur दिख रहा है camera अच्छा. हां हालांकि मेरा camera अच्छा है mobile phone भी अच्छा और मैं other bank  video KYC करता हूं same phone से तो successfully हो जाता है लेकिन उनकी तरफ से नहीं हो पा रहा अच्छा. हां  concern लेकर  withdrawal करने का try कर रहे थे आपको video का blur  photo नहीं ले पाया जी जी. वह photo click नहीं कर पा क्या मैं call एक minute के लिए hold में रख सकती हूं details check करने जी ma'am बिल्कुल. शुक्रिया. Line पर रहने शुक्रिया.   माफ़ी चाहते हैं. जैसे कि मैं देख पा रही आपकी try किया था withdrawal करने का पांच को आपने चार बार try किया था right? जी ma'am. जी और आपने आज आपने एक  बार try किया था तो मैं यह ना चाहती हूं आप retry कीजिए. ठीक है आप एक बार retry करके देखिए after 48 hours के बाद ok? जी. हां आप एक बार retry करके देखिए   48 hours के Ok ma'am. इस issue solve हो जाएगा. हां, जैसे कि मैंने देखा तो आप एक बार retry करके देखिए अगर नहीं होता है वापस recharge के लिए हम आपकी मदद कर Ok sure. की और कोई सहायता सहायता कर सकती No no. Thank you. Thank you so much. जी call end करने से पहले  छोटा सा बातचीत के आधार पर? जी शुक्रिया आपके call को हमारे feedback IVR पर transfer  एक से पांच तक के beach में rating   जिसमें एक सबसे कम है पांच सबसे ज़्यादा  credit को choose करने धन्यवाद. आपका दिन शुभ हो. No sir. Thank you. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please, you have just helped us improve the credit experience for all our members. Do reach out again in case of any"
e53791d2-2cdd-4139-a7ab-b54b23905919,"nan morning. This is कृष्णा. I'm here to assist you today. Am I speaking with ऋषभ? Yes. Thank you for confirming your name विमल. As I can check, you have raised a concern regarding Yes sir. I have paid the  through    deducted twice from my saving account. Ok, really apologize for the inconvenience but on query we are we are here for your have. So I'm checking the details. right?  the order ID which you have shared with that it is showing amount of    rupees and   that you made towards your  small finance  That is    ###. Right? So concern is regarding this, right? Thank you so much for confirming this. So what I can check that on seventh October you have made this payment and what I can check that yes we captured the money. we tried completing the payment towards credit card  that is a small fine. But we face some issue because of which we  unable to complete the payment for which we really apologize that from our end, I can check that there are 2 debit and 2 times we have refunded the amount towards your primary account that is with our application and that  state Bank of India ending with ###. Right? And Right right. you have rate. So your issue is that yet you have not received the refund नहीं नहीं, I have received  just I have received a message. Ok, over the call you have received refund? Ok. I am glad to hear that you have received the refund and thank you so much that you have confirmed that you have received the refund. So is there anything else may I assist you apart from this related Ok. No no no no. Thanks a lot, Most welcome.  So before I end up this call, may I request you to share your valuable feedback basis on our conversation.  Just take a moment to share the feedback Thank you so much Mister अभिषेक. So I am transfer call to the feedback IVR where you can select between 1 to 5. 5 being excellent.   Thanks for choosing  I hope you have a great day ahead. Ok. Thank Welcome. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being. You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you and have a good day."
e575e72f-7087-4c84-9ce6-42d60716882f,"Hello.  very good morning. Hello. I'm audible? nan हां sir it is     call  नाम sir सचिन  तो मतलब nan हां sir मेरे को sir insurance     का को. credit application limit  payment   sir. But unfortunately, मेरी payment proceed check check     remain at the around where    can madam. on sir,   sir ok but  को  expire तो I think    expire on sir Sir 9 expire  see repay    your    time once. minute. Ok sure. Correct  sir correct भी choose करने   की   10 percent    claim sir. नहीं Ok sir. credit   case कल. Ok ना?       any call on IVR calling Now calling rating  call    rating is  and    1 more    Thank you. Have a great हां,  ok. Ok Ok We request you to"
e5eda9cc-0467-46b7-b309-b66559422ad6,"Good morning. This is सुमित calling from Cred on a recorded line. Am I speaking with प्रियंका? Good morning. This is शुमित. I'm here to assist you today. Am I speaking with प्रियंका? you so much प्रियंका for confirming your name. So I see your request in regards to credit cash regarding the repayment  Am I Thank you so much for confirming and I'm extremely sorry for this inconvenience caused.   प्रिया  please I  understand the issue in detail so that I could assist you with the same? Sorry can  come can you please help me understand what exact issue you are facing so that I could assist you with the Actually, yeah yeah. have repayment the my number EMI. So it's not reflecting over there. But now I am getting my money back. So I want to repay this amount. today itself. how can you I do Ok. Ok प्रिया as I have understood your concern that you have  on going loan with the credit cash and you want to make a advance payment for the month of November. Am I right? Yeah yeah yeah yeah. Ok,  thank you so much for confirming your प्रिया I would like to let you know that actually since I could see just allow me a moment. Let me check for information regarding this so that I could assist you accordingly. Ok  so as I can check from my end that the state like you are unable to make the payments. So could you please tell me understand but exact issue you are facing while you are trying to make the payment for the month of November? So, it's getting delay Ok. So it is getting delayed. in the application, it is saying that they are unable to proceed with the payment. Am I right? Yes yes. Ok. amount is amount  deducted from my account? but it's not shown over there. Ok, प्रियंका. I totally understand your concern that the amount that you are trying to make a payment ###. Am I right? Thank you so much for confirming. So as I can check it from my end. Actually, the payment that you have made it is actually failed. We have actually not able to complete this payment. So for that actually it will again Actually, I actually actually, actually I have faced this issue 2 2 times in these 2 to 3 days. in credit all the last payment which I have done for this month it's also  the the same issue over there and for November month which I have done on today it's also the same issue. Ok प्रिया. पर as I could check it from my end that for the month of October your EMI payment is actually done like on second of October you have made manual payment Am I right? Yes, so your EMI payment is actually completed. So, there is no issue with the payment with the EMI. You have actually made that payment completed for the month of October, However, since you are trying to make the payment for the month of November, it is actually failed as I have mentioned and that amount is actually proceeded for refund from our end. Yes. So it will So can can I try now repayment the November November? If you want to make the payment  you surely can there is no issue with you can proceed with Ok, thank you. Ok. Thank you so much श्रेयाश. and let me check if refund is initiated Sure प्रिया. And also प्रिया do you have any other query regarding with that I  assist you further? No no. Thank Ok that's great. and also before we end this call may I request you to share your valuable feedback basis on the conversation that we had. Thank you so much. I will transfer your call to our feedback IVR. You can select between 1 to 5 5 being excellent and 1 being 4. Thank you so much for choosing I hope you have a great day. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number on your dial pack to You have just help."
e64a9ce4-801d-4ec9-8dbb-ac71c76b5bfb,"Good morning. This is प्रियंका and I'm here to assist you today. Am I speaking with रोहित? Thank you शुभ for confirming your name. As I can see here you have requested a call me now and this is regarding the incorrect details of your vehicle which is reflecting in the Cred application right? Yes, that's correct. Thank you for confirming. and sorry for the inconvenience caused to you शोभित. Do not worry. I'll be assisting you regarding this. So I will help you out to make the necessary changes regarding your vehicle in the credit application and if I'm unable to do that. So I request you to please share the RC copy of this vehicle which is  a  4      So that we can raise a request for changing the incorrect details. Ok? Yeah, I have already tried in the app. So basically to give you the contact the vehicle is time   4. But in that it will come as  the make would comes by that because they are man facing  vehicle. So under but there is no Ok. Ok. Because that vehicle is under try but since the vehicle is but I'm only getting the Bajaj vehicle. So that is the problem. Ok. We are sorry for this inconvenience caused to you, शोभित. But do not worry. First I'll try to make the necessary changes from my end. So will you please help me out to make the necessary changes Basically,  Thank you so much. Basically, it is  2 will. Right? And the Ok. and what is the model of this vehicle? 4. ### There is 1 more  4. nan Yes. Ok. Please allow me 1 So sorry to inform you, but over here    is not available model is not available here. So  sorry to inform you, I won't be able to make the necessary changes I request you to please share the RC copy of this vehicle, Ok? So for sharing the RC copy I will be sharing you a link via SMS to your registered phone number on which you have requested a call me now. Once you click on that link, it will redirect you to the Cred application where you will get a option of add attachment. So by using that add attachment option, you can attach the RC copy of your vehicle front and backside both. Ok? I can attach the soft  copy. So is it like the digital version not sir. I'm so sorry to inform you, but that is not applicable to make the necessary changes. I request you to please share the RBI Because I haven't received the physical  copy. I have the discussion of it. Ok. There is no problem. Then you can share that. I will mention over there. the concern which I will raise Yes. I have already shared you the link is it possible for you to attach it right now? I need to download it, it will take some time. lakh Ok, no problem. Sure. Definitely. no problem Take your time. the link as well as the ticket ID will be open for you. So once you complete attaching the RC copy there after our team will get in touch with you and they will help you out for this concern. Ok? Yes. Is there anything else apart from this I can assist you regarding Cred? No. Thank you. Alright. You're welcome. So before I end this call, I have a small request to you. based on our conversation would you like to share a small feedback, it will just take a moment. Yes. great. So I will transfer this call to the feedback IVR where you can rate from 1 to 5, 5 being excellent and 1 being 4. Ok? Thank you for choosing Cred. It was great talking to you and have a wonderful day. Thank We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number. You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you and"
e673e5f3-079d-41bb-af27-b57947b5d25a,"Hello. Hello. morning. This is प्रियंका  recorded line from Cred. Am I speaking with nan morning. This is प्रियंका. on a recorded line from Cred. Am I speaking with नारायण? Thank you so much for the confirmation रहना. Is this a good Yeah. Thank you so much.  you have raised a concern like 1 of your related have raised a concern on Instagram handle. nan stating that you are not able to you know login into the credit account. Right? Yes yes. Yeah, so you wanted to reactivate that account is Yeah. So I know please be inform that your account has been reactivated successfully. Ok. So now you can login into the application and you can use this credit account. Ok? Ok ok thank you. Yeah. Apart from this anything else I can help you with? Ok no no  thanks. Thank you so much. Just a small request before you end this call, may I transfer your call to IVR where we can rate a conversation between 1 to 5. Ok. Thank you so much. I'll be just transferring the call to IVR where you can rate our conversation between 1 to 5 1 being list and 5 being excellent. Thank you so much for choosing Cred. Have a great day. there so We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number on your dial pack to You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you and have a good day."
e6a215f7-b5d2-4901-b59a-e3201543253b,"morning. This is कृष्णा here to assist you today. Am I speaking with विवेक कौशिक Am I audible? Ok. Am I audible? I'm sorry. I am unable to hear from your side so I request you to come  and then you can Yes. Am I speaking with  कौशिक नमस्कार बात कर रही हूं क्या मेरी बात विवेक कौशिक जी से हो रही हां जी. जी Mister कौशिक नाम confirm करने के लिए धन्यवाद तो check कर पा रही हूं concern जो raise किया है इसमें आपने mention किया है कि जो एक email है आप वह verify नहीं कर पा रहे हैं correct product में आप issue face कर रहे हैं हां. माफी चाहूंगी असुविधा के लिए कोशिश करूंगी इस concern मैं आपकी पूरी सहायता कर पाऊं. तो जैसे कि आप यह बता रहे हैं जब आप Cred product concern यह है कि Cred product ना mail ID डाल रहे हैं तो आपको verify के लिए बार बार खोल रहे जी इसके लिए हमारी एक relevant team है Mister की तो अगर आप अलावा करें आपकी call एक से दो minute के लिए hold पर  रख सकती हूं. जैसे मैं एक बार team से consult करना और फिर call transfer कर दूं. ठीक है मैं कौशिक main  यह बताना चाहूंगी कि अगर आपको कोई error message receive हो रहा है तो उसका screenshot भी आप हमें provide कर सकते हैं over ठीक है. इससे हम further आपको help कर पाएं. हां जी जी तो ठीक है उसे कौशिक तो एक से दो minute के लिए call hold पर रखिए call पर आप बने रहिएगा. call disconnect नहीं कीजिएगा अपने end से. ठीक है उसे कौशिक जी धन्यवाद. जी hold पर बने रहने के लिए धन्यवाद. करना करती हूं आपके समय और patience की तो हमारे साथ हमारे relevant team से  जो good  है और आगे इस concern में वह आपकी सहायता करेंगे  Over to  I am talking of the call from  thank you so much.   नमस्कार Mister कौशिक नमस्कार, Mister कौशिक नमस्कार Mister कौशिक आपको मेरी आवाज़ Mister कौशिक क्या आप call पर रह  आपको मेरी आवाज़ जी जैसे कि मैं देख पा रही हूं आपका concern है आप credit protect पर अपनी email verification verify नहीं कर पाए. हां. हां जी. Mister कौशिक क्या आप मुझे यह बता सकते हैं कि आपको exactly error या face हो रहा है email verification करने के time मैं हर बार verify कर रहा हूं मुझे दिखा रहा है यह email has been verified but दुबारा से  लिखा रहा है दुबारा से क्या लिखा रहा है सब आपकी आवाज़ नहीं आई मुझे मैं माफ़ी चाहूंगी. please verify your email Alright. तो    की मैं देख पा रही हूं आपकी credit product email ID already registered है जो कि है    9 at the rate Gmail dot com. मुझे अपने end से already registered दिख आपकी  protect email ID. बता मेरी इसमें दिखा रहा है कि मैं जब भी अभी statement fetch नहीं कर पा रहा दिखा रहा हैं to fetch your statement you have to verify your email. Ok. I completely Card का मैं कुछ  card का मैं कुछ  नहीं देख पा रहा हूं कि pending  है क्या है कुछ नहीं है कुछ नहीं आ रहा update Ok आप अपनी जब   fetch करने जा रहे हैं तब आपको यह issue आ रहा है कि आपकी email verified नहीं Ok. मैंने कम से कम पचास बार email verify कर Ok मैं आपका concern के लिए समझ सकती हूं Mister कौशिक Mister कि क्या आप मुझे एक minute का समय देंगे ताकि मैं आपको बेहतर  कर हां जी. जी क्या मैं आपकी call को एक minute के लिए hold पर रख सकती हां जी. Ok धन्यवाद. nan Hold पर बने रहने के लिए धन्यवाद Mister कौशिक जी madam बताइए. मैं मैं माफ़ी चाहूंगी long hold के लिए. तो Mister पांच क्या आप जो आपको error आ रहा है email verified का जो आपकी email verify नहीं है उसका जो error है क्या आप मुझे उसके screen recording बनाकर भेज सकते एक minute. हां मैं Mister  मैं आपको एक और  एक और information देना चाहूंगी कि अगर आप अपने ही phone से screen recording बनाएंगे तो security reasons की वजह से  screen screen recording नहीं बस पाएगी. तो मैं आपसे request करती हूं कि अगर आपके पास अभी कोई दूसरा phone available है तो अब उससे उसके record करके कृपया करके हमें कैसे भेजूं मैं आपको आपके पास अभी कोई दूसरा device available हां. हां, तो आप उससे record कर सकते हैं या फिर हमें भेज सकते जैसे     email नहीं मैं आपको एक text SMS के through आपको एक message receive होगा उसमें एक link होगी उस link पर आप attach कर सकते nan ठीक है आप please  message. मैं आपका पाटिल? Mister  सिर्फ आप एक बार share कीजिए आपको मैं text message के through एक message भी हुआ. nan अभी तो receive नहीं हुआ है. आपको अभी तक receive नहीं ठीक है मैं अपने end से आपको एक और बात हां भी आया हां जी धन्यवाद. have relevant Ok. Mister कौशिक मैं माफ़ी चाहूंगी तो आपकी आवाज़ मुझे clear नहीं आ रही है. आप repeat कर सकते हैं आपने क्या कहा आप hold करेंगे. हां हां मैं call पर ही हूं. आप अपना time दीजिए Please एक  जी. Ok ok. the amount हां. जी, आप आपने भेज दिया है screen recording? Hello एक minute हां आप अपना time दीजिए Mister क्या आप call पर रह mister कौशिक हां जी, हां जी बिल्कुल. जी  जी जब आप भेज  आप एक बार please मेरे को confirm कर दीजिएगा हां मैं   करूंगा एक minute. ठीक है Mister कौशिक आप अपने ठीक है, ठीक है. Tomorrow"
e7170ac7-2ba4-4443-a280-4e7f0740919b,"उसी में वह  भी call है. nan bank में बोले Good morning. My name is जी. I'm here to assist you. Am I talking to प्रशांत राघवन? Thank you for confirming your name प्रशांत. nan हां can you elaborate me your concern? Ma'am transaction हुई थी एक second October को वह cancel हो गई उसका return नहीं आया अभी ना nan आपने transaction second October को की थी हां. कितने amount देख #### करी. Yeah. Ok. Yes, as I can see that you have done a transaction of rupees 1 thousand towards Punjab ending with  ###. and वह जो credit आपने उसके लिए credit balance use किया था नौ रुपए का. और आपने जो total amount pay की है वह है सात हज़ार नौ सौ क्या रुपए. आपने यह payment दो October को की थी हां जी वह cancel हो गई जी. तो वह payment आपके cancel हो गई तो क्या amount आपके account से deduct हो गया हां जी. तो आपने cancel की थी तो फिर वह deduct हुआ cancel अपने आप हो गई अच्छा तो फिर क्या वह amount जो है वह Punjab national bank तक पहुंचा नहीं और वह payment जो है वह आपके account में भी अभी वापस नहीं आई नहीं ma'am छह October की last date बोला था छह कल थी कल तक वह आई नहीं जी मैं अभी के लिए अभी तक तो जी मैं अभी के माफी चाहूंगी आपको जो भी परेशानीयों का सामना करना पड़ रहा है But please be rest assured we are here to help you out. आपने कोई file upload की हां जी. जी तो मैं आपका concern जो है वह हमारी internal team को highlight कर देती हूं और वह आपसे दो से तीन दिन में WhatsApp के notification के through आपको update आ जाएगा नहीं तो credit की जो है पर वहां पर update आ जाएगा. अगर फिर भी कोई update नहीं आता है तो आप call me back request raise कर सकते जी, तो मैं एक बार  document check कर लेती हूं जो आपने send किया हां जी ma'am कर लो आप PDF आपने कोई document नहीं नहीं कि हमारे पास तो कोई document नहीं आया अभी Ma'am मैंने upload किया हुआ CRED support पर आप check कर जी मैं वही check कर रही Ma'am ###AM पर कर रखिए  मैंने. जी मैं जानती हूं आपने भेजा होगा but हमारे पास ऐसा कोई document नहीं आया है. तो क्या आप दुबारा से भेज सकते हैं उसके लिए मैं आपको एक link send करूंगी. आप उस link पर वह document attach कर सकते हैं. वह हां जी भेज दो हां   जी. nan आपने उसका आप मुझे password share करेंगे जो आपने document set किया है उसका. double ### Double ### triple triple 0 1  2 1 0 2 0 9 6 triple 4. 9 triple 4. जी मैं देख पा रही हूं कि आपने Punjab national bank की एक copy भेजा है जिसके अंदर आपका नाम आपका address आपकी और आपके  KYC number mention Yeah. ठीक है प्रशांत. मैं आपकी इस concern को highlight कर देती हूं और हमारी team जो है वह आप WhatsApp notification के through नहीं तो credit support पर आपको message आ जाएगा अगर आपको कोई not आपको कोई update नहीं मिलता है तो आप हमें दुबारा से contact कर सकते हैं इसके लिए आपको 48 से 72 hours का wait करना होगा. Ok ma'am. क्या credit से संबंधित मैं आपकी कोई और सहायता कर सकती नहीं ma'am बस मेरे को आप ID share कर दो यह जो मैंने अभी raise की है ठीक आपको ID चाहिए इसकी? जी मैं  share कर देती ticket number आप share कर दो. 2 9. ### Double 3 double nan Ok ma'am, जी हां जी."
e8142bf0-fc93-4a08-9143-decff227d39f,"Good morning. This is  calling you from Cred on a recorded line. Am I speaking to पूजा. जी जी पूरा जी आपका एक concern था आपका जो product है broken मिला है आपको अपने inform किया है. क्या मैं जान सकती हूं कि product के related आपका concern है? वह के लिए. मैं देख पा रही हूं दो concern है एक है make up resolution का super  जिसमें आपने concern raise किया था और वह already raised है  issue के लिए मैं देख पा रही हूं मैं से आपने कुछ  issue face किया था इस concern पर and आपने mention किया था  price जो है वह सही नहीं हां  सही नहीं है और वह broken भी थोड़ा सा ना उसका text capture जो  किया है ना वह मतलब ऐसे खराब type कि हां जी. तो हो नहीं नहीं है बड़ी ऐसा  तो लिखा हुआ है उसमें. जी जी type का है वह हां. हां जी. जी मैं समझ पा रही हूं माफ़ी चाहूंगी पूजा जी आपको ऐसे issue face करनी पड़ी क्या मैं जान सकती हूं आपने दो   order किया था दोनों के related ही आपको same concern है? हां so दोनों का ही आपको second product जो है वह broken मिला है, correct? अच्छा क्या मैं request कर सकती हूं कि आप वह broken product का images share कर सकते हैं ताकि further हम आपको इस पर assistance provide कर हां जी मैं कर दूंगी मुझे  थोड़ा सा time दे दो कोई issue नहीं है. मैं आपको एक link share कर दे रही हूं आपके registered number पर जब भी आप चाहे आप attach कर सकते हैं images आपको कुछ ही देर में हमारे end से call back मिल जाएगा. ठीक है ok. ठीक है. मैंने आपको share कर दिया है  link 7 double ###double में kindly एक बार check करके देखिए आपको मिला है कि हां जी मैं request करूंगी kindly इसके related जो broken part है वह  image में visible होना चाहिए इसके अलावा जितना भी चाहिए मुझे share ठीक है ठीक है. धन्यवाद धन्यवाद समझने के लिए और कोई भी सहायता कर सकती हूं मैं credit related? Thank you. Thank you. जी जी जी जी  call को end करने से पहले क्या मैं एक request रख सकती हूं हमारे बातचीत के आधार पर एक छोटा सा feedback Ok ma'am. जी जी फिर मैं आपकी call को feedback IVR में transfer कर दे रही हूं वहां पर आपको एक से पांच तक select करना होगा. पांच सबसे अच्छा है और एक सबसे बुरा है. Credit को choose करने के लिए धन्यवाद. आपका दिन शुभ हो. We request you to rate your experience with our expert."
