id,transcripts
70100a96-b855-4d3e-a398-0d330e8dab42,"Good morning. My name is  I'm here to assist you today. Am I speaking with सूरज? am I speaking with सूरज? Ok, thank you for confirming your name. सूरज as I check that you raised the concern regarding how to foreclose? Am I correct? Ok, tell me what is the exact concern that दूसरा loan अच्छा. इसको close करके दूसरा आपको अगर आप चाहते हैं तो आप दूसरा loan ले सकते हैं आपके पास एक available limit है 2 lakh #### वहां से वहां से नहीं madam bank से लेने अच्छा bank से लेता Ok. अब यह आपको foreclose करना है? हां हां अच्छा,  एक minute. Ok, आपका  March तक का आपका already paid है, ok? और आज तक का लेकर आज तक का आपका update हो जाएगा payment ठीक अभी  on hold जैसे मैं देख पा रही हूं आपका जो पचास हज़ार का amount था उसका हां, तो आज आप wait कर लीजिए आज मतलब update होने में आपका due date plus 1 day लगता है 1 working day लगता तो due date number कल का और आज एक दिन आज के दिन के बाद आपका option आ जाएगा foreclose करने का credit application कि जहां पर I manually payment करते I want to pay now मतलब वहां पर आपको foreclose का option आ जाएगा तो वहां से foreclose कर पाइएगा. Ok, आज दिखाई देगा आज आप wait कर लीजिए, ठीक है? आज तक time लगता है, ठीक है? update होने के तो आपका आप एक बार try कर  कल आपका होना चाहिए. अगर नहीं दिख पाया ठीक है तो आप just हमें check मतलब हमें connect करिए इस चीज़ के regarding. Ok ok. For closure charges कुछ नहीं नहीं for closer charges नहीं But आप इतना time दीजिएगा ठीक है? as a आपका EMI   यह इस महीने का pay हो चुका तो और जितना दिन  time लीजिएगा उसने दिन का आपका interest calculate होगा? तो मैं request करूंगी कि आप  अगर आप for close करना तो    close कर सकते हैं, ठीक आपको option अगर आ जाता है No. उसका NOC भी मिल जाएगा ना तुरंत कि close हो चुका है. आपका आपका lending partner IDFC First   check आपको? आपने line पर बने Ok. आप चौबीस घंटे बाद आप NOC आप download कर सकते हैं credit application पर. क्योंकि मैं अभी बड़ा loan लेने वाला madam  क्योंकि वह पूरा loan है ना वह close करना वह bank को दिया है कि  पता  का loan नहीं आपसे मैं देख पा रहे हो landing part आपका  first है, ठीक है? तो उनका क्या है कि 24 hours के बाद ही वह लोग NOC generate कर देते हैं आप उस time पर आप खुद credit application से download करेगा. Ok और कोई जानकारी No madam, thank Welcome, सूरज  छोटी सी request रहेगी आपसे. Call को disconnect करने से पहले क्या आप feedback देना पसंद करेंगे हमारी बातचीत के हां ठीक Ok. धन्यवाद.  आपका जो call Yes. जी. call को  feedback IVR पर transfer कर रही हूं. आप एक से पांच  के   बुरा होता है पांच धन्यवाद cred को choose करने के लिए आपका We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you and have a good day."
20c61940-b21f-47aa-90a5-bbc67fd6a4fc,"Good afternoon. This is कुमार How may I assist you today? Am I speaking with प्रसाद? Hello. Am I speaking with Yes yes. you so much प्रसाद for confirming your name. I can check that you have raised your concern for your product from right? Yes yes. you for the confirmation. I'm really sorry for the inconvenience प्रसाद that your product has not been yet delivered to you as you have mentioned here nan Have you received any kind of call from the delivery? No no no. Ok. You haven't received any kind of call No, just 1 call call me  कुछ Ok no issue no issues. I'm really sorry for that it should not have happen because if I check your expected delivery date was till third March which   yesterday your product should have been delivered to you. Yes. Yes yes sir. yes.  still not delivered. So as you're telling that nobody has given  as  telling that nobody has even tried to reach you regarding the delivery so now I have to raise this concern to the internal team because our internal team will be checking in  that what is the issue with the logistics and why your product has not been  delivered to you. So for that I require your alternate number and your nearest landmark so that I can forward the concern to the internal team and they can have a look  into this. हां हां. Yes. So can you please provide me your alternate number and your nearest landmark? nan Nearest I'm not this. Opposite on post opposite opposite Yes. Yes you have mentioned here opposite    Yes. alternate number please? बोलिए  7 0 2 double 7 0 2 double 1 ### 23 Thank you so much. I have forwarded your concern to the internal team and would kindly request you to wait till the maximum time frame of 12  but the date which I'm sharing with you प्रसाद that's just the maximum date it hardly take so long. Our team will try to look into this as early as possible. and they will be validating the same with the logistics. So as  once we receive an update from the internal team, you will be notified in the WhatsApp and will be also getting an update in the credit application support section, Ok? Ok. request प्रसाद. whenever you are receiving an update from our end. kindly request you to please reconnect with us once within 48 hours from the time you receiving the update. Ok. Thank you so much. Apart from this anything else I can help you? No no no. Ok प्रसाद before we end this call may I request you to share your valuable feedback this is on the conversation that we are having right? Thank you so much. I'll be transferring your call to the feedback IVR. You can share the rating between 1 to 5. 1 is for 4 and 5 is for excellent. Thank you so much for choosing Cred. I hope you have a great day ahead. Thank you. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number. You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you and have a good day."
9d6609b4-0dae-4621-8079-461d3d48db8a,"Good afternoon this is  I am here to assist. Am I speaking with भास्कर? So there is a product which we added  banks. it was showing delivered but but it has not been delivered to you. Yeah, but product is not come to my home I mean my apartment. at least   it is not Ok. Ok. First of all, I apologize for the inconvenience definitely I will help you out with that, ok? So As I would confirm that with the security that they have not received it. as per your request, I'm raising the concern to the backend team currently. Ok. Now the backend team will validate with the logistics and will share the update for the concern. I would request you to wait As soon as we get any update definitely, we will share Now you will be notified via WhatsApp and you can try it available in the support section in the ticket ID that ###. And the timeline over here I can check to wait  till ninth of March.  have this date is the maximum timeline. On before tenth of much we will definitely get back to you with an update. you mean to say some you guys ticket. I have raised the concern to the backend team. Please Ok. Thank you apart from this, is there anything Ok. No no. Thank Thank you. Before we end this call, may I request you to share your valuable feedback on the basis of the conversation. Yeah yeah, sure. Thank Thank you. I'll be transferring the call to the feedback IVR. You can rate between 1 to 5, 1 being poor and 5 being excellent. Ok. you for choosing Cred. Hope you have a great day. We request you to rate your experience with our expert on a scale of 1 to 5. You have just helped us improve."
0b8a3db5-40c4-4f0c-927a-96a4a77f749d,"Good afternoon, this is   may I assist you today? Am I speaking with you  for confirming your name. I can check that you have raised a concern regarding a product which is from Yes. electricity liter you for the confirmation कार्तिक. Can you please let me know that you are what issue you are having regarding the product you want to return the Yes, I raised a written some 10  days back. and since last 5 days or 6 days I am regular getting a call from the pickup by but he just make miss call and then he never then and when I call him then he never return my So this is happening first for the last 5 to 6 days and when I am checking right now it is showing that the return has been cancelled and I have never never callback from the pickup buy also. this is happened for the second with credit. I'm really sorry for such kind of experience.  You also have previously same kind of experience and also I am taking that as a strong feedback as well. But for this particular product is your correct. It is it has been mentioned here that you were not reachable which is why your pickup got canceled. So this is not the case right? Ok. I'm really sorry for that. करके I can check that I am having an option to raise the concern to the internal team mentioning that it has been mentioned here that you were not reachable but this is not Yes yes. So, allow me a minute to raise the concern. So the the pickup boy has never approach at my place.  he just make a miss call and then he never returned my Ok. Allow me a minute. I'm raising the concern mentioning whatever you have shared with me So can you please provide me your alternate number and your nearest landmark so that I can raise the concern? No, I have  nearest landmark Yes you have mentioned here opposite जी वाला water tax near app circle. nan Yes yes that's the nearest landmark That's just opposite to my bill. Ok ok I am getting this as your nearest landmark not an issue. alternative Alternate number ###. Allow me a 9 8 2 4 1. triple 6 double 7. triple 6 Double 7 Thank you so much. So I have forwarded your concern to the internal team mentioning both the details. And I kindly request you to wait for the maximum time frame of tenth कुमार, but it will hardly take so long Because team can already check your credit the written on nineteenth February itself. So team will try their best to help you out regarding this as  possible  sharing the update to us as well. Once we receive an update,  we'll be sharing it with you in your WhatsApp you'll be notified in the And you will be also getting the update in the credit application support section as well. Ok fine. Thank Meanwhile, Yes,  meanwhile if your product is picked up. So the general first of the pickup would be as soon as the product is picked up the refund for the same is initiated and within 5 to 7 working days, it get credited to the source account as Yeah, fine. with the ###coins And even if your product does not Yeah. kindly request you to wait for the maximum time frame. Ok? Ok. Fine. Thank Ok. Thank you. Apart from this anything else I can help No. That's it. Thanks. Ok. So  before we end this call, small request from my end Would you like to rate our conversation this is like between 1 to 5. Yes, sure. Thank you so much. 1 is 4 and 5 is for excellent. I'll be transferring your call to the feedback IVR where you can share the ratings. Ok. Thank you so much. Thank you for choosing. Hope you have a great day ahead. Yeah, welcome. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please, you have just helped"
267c4e7b-7191-493c-9af3-51b64a6fb700,Good afternoon. This is I'm here to assist you today. Am I speaking with राहुल? नाम confirm करने का. language आ रही राहुल am I comfortable Are you comfortable in हिंदी or English? ok but I am  लिया. I really apologize for that but as of now we are not supporting any other language in हिंदी or English. हां ok ok ok ok then actually I am trying to send the money through nan credit card to but not possible why? You just have to open the credit application and then Bank जी मैंने जो अंदर  उस पर जो tuition fee through credit card option दिया है ना? अंदर गया और जो मेरा बंदे के नाम  डालिए PAN card number डाली मेरे का details कर दी last में दिख रहा है कुछ error का जिस दिख रहा है और    working working on  करके लिखा है क्या मतलब Ok राहुल जी आपसे kindly request करूंगी कि आप अपना जो concern आप मुझे बता रहे हैं इसका screen recording भेज दीजिए ताकि हम validate करके further register कर और बोला हां हां अभी withdraw मैं आपको call की हां जी मैं आपको call के बाद mail कर देती हूं ठीक है? आप mail में attach कर दीजिएगा उसमें reply करके ठीक और उसमें आप एक screen recording record करके आप attach कर दीजिएगा जो भी आपको issue आ रहा है और आप payment जब नहीं कर पाए अच्छा हां. जी इसके अलावा मैं आपकी कोई और सहायता कर सकती हूं state से संबंधित? और कुछ नहीं और सब कुछ समझ Ok आपसे बात करके अच्छा लगा राहुल और call को end करने से पहले क्या मैं आपको छोटे से feedback के लिए request कर सकती हूं  सिर्फ तीन से पांच  लगेंगे. हां. Ok राहुल  मैं हमारी call को आपके feedback IVR पर transfer करूंगी जहां पर  बातचीत के basis पर एक से पांच के beach में rating दे सकते हैं. जहां पांच सबसे ज़्यादा और एक सबसे कम हैं राहुल. Credit को choose करने के लिए धन्यवाद. आपका दिन शुभ हो और होने की  शुभ  राहुल.         करके. Ok ok. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number on your You have just helped us improve the credit experience for all
9b66ed6e-6829-47e0-91d3-681f6d56cefb,"Hello. afternoon. I'm  calling nan हां हां हमारे   से  बात हो रहा है आपका हां, अमित जी आपका हां. का का पैसा मैंने order किया था लेकिन अभी तक आया नहीं तेईस बार   order किया हां जी, अमित जी. मैं उसी के लिए आपसे थोड़ी देर पहले आपसे मेरा बातचीत हो रहा तो क्या यह सही समय है आपसे बात करने हां. हां हां बोलिए. मैं आपसे request है  जी आप call को  कि kindly तो मैं concern raise कर चुका हूं, ठीक है और मेरा आपसे request है आप please March बारह तक wait कर लीजिए एक update करने लेकिन हम कोशिश करेंगे आपको March बारह twelfth of March हां, आपको  update मिलने के लिए कि आपका जो undelivered product है उसके regarding मैं आपसे मुझे हम  तीस से internet की तरफ से जो  update हमें मिलेगा वही same update हम आपको WhatsApp में ऐसा notification हम भेज देंगे और आप आपका action भी आप check कर सकते हैं. अगर मान लीजिए  बारह तक wait करने के बाद भी अगर आपको कोई भी update नहीं मिलता है तो मेरी आपसे request रहेगा आप please March बारह end of the day पर आप हमें एक बार reach कीजिएगा ताकि हम आपको further सहायता कर पाए आपके हां. है हम cancel कर सकते हैं? अमित जी actually cancel अभी नहीं होगा क्योंकि already ship condition पर है. ठीक है? मेरे आपसे हां ठीक है लेकिन इतना का एक एक महीने  करने का मतलब मैं समझ पा रहा हूं लेकिन actually इसके regarding जो हम कोशिश करते हैं always कि इसको deliver करने के लिए समय के अंदर लेकिन जैसे कि मैं देख पा रहा हूं यह समय के breach हो चुका है इसलिए मैं concern  हूं. ठीक है और मैं आपसे मेरा आपसे request अभी एक है fail का भी मैंने वह book किया है तो वह भी active नहीं नहीं जाएंगे. नहीं नहीं नहीं बिल्कुल भी नहीं बिल्कुल भी नहीं हम कोशिश करेंगे समय के अंदर ही आपको order को deliver करते हुए. लेकिन यह जो हुआ है  बहुत ही retry होता मैंने order किया आप मैंने order किया हां जी. तो मैं देख पा रहा हूं, आज ही आपने order किए थे और जो मैं देख पा रही है इसका delivery date है thirteenth March तक दस से तेरह मैं आपसे request रहेगा आप please  order के लिए तेरह पांच तक wait कर लीजिए. और आपका जो biller be के regarding जो order receive नहीं हुआ है उसके regarding मैं concern raise कर चुका हूं. और मेरा आपसे request रहेगा आप please March बारह तक wait कर लीजिए. अगर  बारह तक wait करके बाद भी अगर आपको कोई भी notification नहीं मिलता है तो मेरा आपसे request रहेगा आप please March बारह end of the day तक आप हमें एक बार reach कीजिएगा आपकी तरफ से ताकि हम आपको further सहायता करने   के regarding nan ठीक है मेरा repayment करवा दीजिएगा. Repayment करवा दीजिएगा फिर बारह  तारीख से हम कोशिश करेंगे जितना जल्दी हो सके  update के regarding और आपको जो भी update मिलेगा हम आपको कोई guarantee अभी नहीं दे पा रही  repayment है refund लेकिन आपको update मिल जाएगा internet की तरफ से. ठीक है ठीक है ठीक है जी और कोई सहायता मैं कर सकता हूं अभी के लिए  इसके नहीं नहीं नहीं नहीं लेकिन यह यह problem है तो  करिएगा. बिल्कुल हम जी बिल्कुल कोशिश करूंगा जितना जल्दी हो सके इसका update देने के लिए. ठीक अमित जी इस call को खत्म होने से पहले क्या मैं आपसे छोटा सा request कर सकता हूं feedback के लिए आपको और मेरा बातचीत के आधार बोलिए. feedback के लिए क्या मैं आपसे विनती कर सकता हूं request? हां हां बोलिए. आपका मेरा बातचीत के आधार तो फिर मैं आपके call को transfer करने जा रहा हूं feedback में जहां पर आप पांच से एक ही आप select कर सकते हैं feedback IVR में जहां पांच का मतलब feedback क्या जो है क्या क्या feedback? फिर आपका  आपका और मेरा बातचीत के आधार पर मतलब आपको बात करके कैसा लगा मैं कोई आपको सहायता कर पाया है कि नहीं इसके अच्छा. ठीक क्या मैं transfer कर सकता हूं अमित ठीक ठीक मैं आपके call को transfer करना चाहूं feedback IVR में जहां पर आप पांच  के beach आप select कर सकते हैं. पांच का मतलब होता है सबसे ज़्यादा एक का मतलब है सबसे कम तो    करने के लिए आपका बहुत बहुत धन्यवाद अमित जी. आपका दिन शुभ रहे. Thank you so much. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number on your dial pack to We won't able you have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you and have a good day."
92f24dce-3ce6-46b2-b2cd-868da31174b1,"Good afternoon, this is ना. I am here to assist you today. Am I speaking with  श्रवण? हां हां. you for confirming your name. So as I can check that you have raised a concern regarding credit cash about repayment issue. हां. So if you don't mind, can you please  what exact issue you are facing? अभी बीस हज़ार का जो problem किया था ना next करना था तीन  चार मैं को. को  नहीं   options. माफ़ी चाहेंगे अतुल जी. system issue की वजह से call automatically hold हो गया तो अतुल जी आप repayment के time पर issues face कर रहे right यह loan के regarding? ठीक है स्वरूप जी आप kindly मुझे एक minute समय दीजिए मैं आपका जो repayment कर रही  है यह loan के regarding एक बार check करके confirm कर रही हूं तो मैंने जैसे check कर पा रही हूं कि third march आपने एक third march का आपका जो due date था वह due date का EMI payment आपने पहले से कर चुके थे 20 sixth of January और payment आपने कर चुके थे. तो फ़िलहाल के लिए वह status अभी भी on hold में है क्योंकि आपने जो EMI pay किया है वह अभी भी processing status में ठीक है? वह EMI का जो status अभी भी processing status में और हमारे process  standard process के हिसाब से manually जो EMI pay होता है वह update होता है वह posted होता है due date के साथ 1 working day बाद तो आपके लिए due date था कल के date पर और आज 1 working day है तो आप kindly आज के end of the day तक wait कीजिए क्योंकि जब तक वह payment successfully posted नहीं होगा तब तक system कोई temporary मतलब new payment करने के लिए retry कर देंगे. तो आज की date आप wait कीजिए उसके बाद आप कल check कीजिए अगर same  issue  face कर रहे हैं आप अगर repayment नहीं कर पा रहे हैं तो reach out कर सकते हैं हमारे साथ एक minute मतलब  पांच तारीख के बाद पूरा कि पूरा payment मतलब इस हज़ार का पूरा payment कर सकता foreclose के बारे में बोल रहे आप for close  कर सकते हैं बिल्कुल लेकिन फ़िलहाल के लिए तो on hold status में है. अगर कोई new repayment   foreclosure जो भी होगा वह अभी system retra कर रहे हैं क्योंकि अभी भी on hold status में है तो kindly आज के  till the end of the day तक wait कीजिए क्योंकि 1 working day आपका due date के साथ 1 working day हो रहा है आज के date तो यह date के बाद आपका loan का status जो है वह on hold  open हो जाएगा उसके बाद nan payment कर पाएंगे. ठीक है? अगर कोई भी issue face कर रहे हैं उसी time पर भी हमारे साथ share कर सकते हैं. हम आपको ज़रूर मदद करेंगे. नहीं नहीं ठीक है. तो call को खत्म करने से पहले मैं आपको request कर सकता हूं कि आप हमारे बातचीत के आधार पर valuable feedback share करें शुक्रिया मैं आपके call को feedback IVR पर transfer कर रही हूं जहां आप एक से पांच के beach में select कर पाएंगे. एक का मतलब है सबसे बुरा पांच का मतलब होता है सबसे अच्छा. Cred को चुनने के लिए धन्यवाद. आपका दिन शुभ हो. Thank you so much. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you and have a good day."
6a3e8c52-2ecd-4320-97bf-d90a5a92e3b7,"morning. This is सोमी I will be assisting you today. Am I speaking with शशांक Yeah. Thank you so much for confirming your name शशांक I can check that you have raised a concern regarding your order is not delivered after from That's right. been long since the order was placed an has been delivered till Ok, I completely understand and apologize for the inconvenience caused to you  try my best So nan just wanted to confirm that have anyone you tried to contact Sorry? just wanted to confirm that have any delivery person never tried to contact nan No no no no no. I can check that your expected delivery date was  second March and it is it has already crossed. So I am just going to forward your concern with our team. forward your concern, I need 2 information from  1 is your alternate contact number another 1 is your landmark. May I please have the alternate contact number? me another contact number. 9 8 9 8 7 nan ### 1 1 double  Thank you so much. May I please have a landmark Near HD को इनका cool. Near  on call. Ok. I am really sorry the call automatically got on went Ok, so thank you so much for Am I audible? Yeah yeah Ok so I have  I have mentioned your landmark And I mentioned everything in a details now. I would like to request you to kindly wait till March 12. This is the maximum timeline once we receive an update from our team will be notified in WhatsApp   check the any time in your Cred  support section. Last 2 I have placed order around 12 twentieth of Does it will  take a month to deliver  India. I understand. I'm really sorry we are taking this as a feedback and also This is the maximum timeline I hope you will receive an update Sure. I will wait otherwise I would like to cancel the order because there is no point of me waiting long. Ok, I understand and unfortunately right now we do not have the option to cancel your order from our end and I believe you are also not able to see the cancellation option. नहीं disable That's right. I'm not able to if you if you Yes if you want to cancel your product you can do a doorstep denial Once the delivery person reaches at your location. to deliver the product you can deny to receive it And once the product reach  back to the merchant the refund will be initiated and it reflect in your source account within 5 to 7 working days. Ok, sure. Thank Is there anything else that I can assist you? No no. That's it. Thank Great before we end this call may I request you to share your valuable feedback  on the conversation between Sure sure. Great I will transfer your call to our feedback IVR you can select between 1 to 5. Thank you for choosing Cred. I hope you have a great day ahead. Thank you. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number on your dial pack to rate. You have just."
06bb5005-ff3c-4f2b-a637-b95f5e244c78,"Good afternoon. This is नीता. I am here to assist you today. Am I speaking with सौरभ? Yes. hi. Hi not. So the thing is I I tried doing a payment through credit  like, I was transferring  some education fee, but the person to whom I was sending she did not accept it. And I got a message from credit that the amount would be refunded in the same credit card But till now I have not received the refund. Ok. First of all, thank you for confirming your name सौरव and I really apologize for the inconvenience caused you. But I'll try my best to help you in सौरव, I can see that ###rupees you have made this payment towards  from And while making this transaction you have also made the payment of convenience fee of  25 rupees and this transaction you have made on seventh ### which I can see that it is failed. Right? So, actually, as this transaction was failed, so we have completed this refund towards your HDFC bank credit card from where you have made this transaction on  ending with eighth 4 8 a and we have completed the refund on eighth of sir. So ideally you should receive this refund towards your HDFC Bank credit card 8 4 double 8 within transaction plus 5 to 7 working days. But you are saying that you haven't received the refund, right? nan has not yet Ok. The total amount is ###rupees. So ok. Do correct. Yes, so सौरभ could you please share your HDFC bank credit card statement    in password  PDF format from payment date  current? Yeah, sure. I'll do that. Ok and your document must be less than 20 MB. Ok? So I'm yes, I am sharing 1 link with you in your registered mobile number via SMS. Could you please check and confirm have you received the link via SMS I have shared it with Yeah sure. Ok no  I'm here to receive. in your registered Ok, have you received it, sir? Ok, thank you so much. So on that link, please share the credit card statement of your HDFC bank number ending with  4 double  in password  PDF format from payment date to current date ok? Yes, so are you sharing it right now over the call or after the call? I'll share it after the Ok, no issues. you can share it after the call but your 5  must be less than 20 MB. Ok? Yeah yeah. and on that link, please share it and please after that raise the call me now request. Ok? So that we can connect with you and we can assist you accordingly. Ok? Yeah sure. Sure. Yes. So is there anything else I may assist you related with credit? No, the Ok, Would you like to give us a valuable feedback on the basis of our conversation? Yeah, sure. Thank you so much. I will transfer your call to our feedback IVR where you have to select between 1 to 5. 5 being excellent and 1 being poor. Thank you for choosing Cred. I hope you have a great day ahead. Yes. Thank We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number on your dial pack to You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you and have a good day."
d8e41f6d-f5a5-4d43-bb48-6d29083c1c41,"morning. and अंशिका I am here to assist you today. Am I speaking to साहू? Madam मैंने कल  bank account में  credit card में bill payment किया था लेकिन मेरे account में double money deduct हो गया. जी  समझ रही हूं मैं आपका concern माफी चाहूंगी आपको यह असुविधा हुई निश्चिंत रहिए आपकी पूरी सहायता करूंगी और मैं देख पा रही हूं अपने end से मैं आपका concern समझ चुकी हूं देख पा रही हूं #### rupees और  पैसे कि आपने Axis bank credit card से   के लिए तीन March को payment करी थी. अपने SBI savings account. #### ending digit के माध्यम से और एक एक transaction successful हो चुकी है और एक fail show हो रही है और यह payment अभी credit में capture नहीं करी है तो आपका जो भी amount debit हुआ है  आपको आपका SBI saving bank return कर देगा  March तक के time frame में क्योंकि उनका maximum समय होता है तो इस time frame  इसके अंदर  कभी भी आपको refund इसका receive हो सकता है आप निश्चिंत रहिए. ठीक है madam, धन्यवाद. credit  संबंधित और कोई सहायता चाहिए अभी आपको nan Alright जान call  होने से पहले आप एक छोटा सा feedback share करना चाहेंगे हमारी बातचीत के आधार धन्यवाद मैं call को feedback IVR पर transfer कर रही हूं. आप पांच से एक के beach में rating दे दीजिएगा पांच है अच्छे के लिए एक है सबसे कम के लिए और credit को choose करने के लिए धन्यवाद साल I hope आपका बोलिए शुभ रहे, धन्यवाद. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number on your dial pack. You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you."
630da169-e9b1-4529-ac7a-a978e9f60150,"Good afternoon. This is सिद्धार्थ. How  to assist you today. Am I speaking with शुभ हां तो बात कर रहा हूं. Actually मेरा card का मैंने payment किया था tuition but वह fail हो गया but मेरा अभी भी account में show नहीं कर रहा है अभी भी credit card में जो हां वही आ रहा है अभी भी उनकी तरफ से update नहीं हुआ आप check कर सकते हैं वहां पर. Sure sure sure समझ सकते हैं आपके लिए काफी मुश्किल होगा. मैं बताना चाहूंगा कि जो आपका concern है वह पांच हज़ार रुपए की payment आपने की थी जिससे आपने एक सौ बयालीस रुपए पचास  का convenience fees पर किया था और यह payment आपने let वाले को किया था आपने HDFC bank credit card use किया था जो कि  9 जी मैं बताना चाहूंगा कि यह payment हमारी तरफ से दो March को initiate की गई थी और यह payment fail हो गई इसका जो refund है reverse हुआ था हमारी तरफ से वह तीन mark को कर दिया गया match मतलब  कर कल कल कर दिया गया था But वह अभी भी मेरे card में show नहीं कर जी जी मैं बताना चाहूंगा कि  reverse करने के बाद यह up to 2 working days लगते हैं जो कि जी. आप to 2 working days लगते हैं surely आपके card में  reflect back जाएगा. 2 days लगते हैं Ok, मैं वही देख रहा हूं क्योंकि आपने दो तारीख को pay किया है  अभी  हो गई तो इसलिए दिख नहीं जी   जी. तो मैं wait कर रहा हूं 2 days के लिए 2 days working days आऐंगे ना जैसे Sure sure. जी 2 working उसका  बंद रहेगा तो अभी  करेगा तो उस हिसाब से मुझे Monday तो  करना पड़ेगा या फिर  जाएगा 4 and 5 Yes nan Thank you for understanding क्या फिर से  किसी और जानकारी में मैं आपकी सहायता कर सकता नहीं sir. Ok. Alright call end करने से पहले क्या मैं एक छोटे से feedback की request कर सकता हूं आपसे? हमारे बातचीत के आधार Ok ok मैं आपकी call को feedback IVR पर transfer कर रहा हूं जहां पर आप एक से पांच तक चुन सकते हैं. एक सबसे कम है पांच सबसे ज़्यादा. Credit को choose करने के लिए धन्यवाद. आपका दिन शुभ हो. We request you to rate your experience with our expert on a scale. You have just helped us"
11683cda-dc5f-4cb8-a3c5-4d0791987cc7,"morning. My name is निकिता. I'm here to assist you today. Am I speaking with निलेश? you very much for confirming your name, कि. So you   get an update that you raised a concern regarding the credit cash repayment issues. Thank you very much. So could you please  with your concern and details so that I can go ahead and help yesterday due to some certain reason my repayment was auto auto pay was auto pay was canceled. it couldn't make payment? So when I received the message I initiated the payment from my side from manually. and I think I have been charged rupees #### Ok. understand.  First of all, I'm sorry for the inconvenience caused to you. But please be assured  to help you with an update regarding the same. So as I can check from my end, the EMI amount was ###rupees and third of March was a due date. So दिल let me tell you 1 thing is that whenever third of March are  from start from  1 am, the auto debit can get get at any point of time within next 24 hours. Ok? So, whenever the auto debit got figure at that point of time you you were having insufficient balance on the bank account. Ok? But debit that you have made the payment later on. but whenever the auto debit got tried at that point of time you were having insufficient balance. So that is the reason you have been charged with  bounce charges and that charges is completely from the bank side itself not credit. Yes. So for further clarification I would like to  request you to kindly reach out to  bank regarding the same. Because credit do not have any hands on this charges. this charges is completely lead from the bank end. Ok. And in the near future, I would like to request  that kindly maintain the sufficient bank balance 1 day prior  the due date, so that the auto debit can get regret and the amount can get debited from your account. on the other hand even if you want to do the manual payment kindly try to do the manual payment 1 or 2 days prior to the due date. So that the bank can get an update that the payment has already been done and the bank bank do not initiate the auto debit 1 more time. Actually I opened the app yesterday morning also it was showing due 2 days 1 day it was showing due today nan So I just it could be  policy. Understand, Ok I will 1 Really sorry Ok. Great. Is there anything else I can assist you with apart from this? Most welcome great. Before we end this call, may I please request you to share your valuable feedback basis on our conversation. It will just take a moment to give us a feedback. Awesome, I'll transfer this call to the feedback IVR where you can select  between 1 to 5 where 1 being the 4 and 5 being the excellent. Thank you very much for choosing Great. I hope you have a lovely day ahead. Thank We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number. You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns."
